id_src;opr_name;opr_nick;inn;bdpn_code;name_brand
11736;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЦИФРОВЫЕ РЕШЕНИЯ";ООО "ЦИФРОВЫЕ РЕШЕНИЯ";9703125881;;
11737;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "БЮРО ЦИФРОВОЙ ТРАНСФОРМАЦИИ";ООО "БЦТ";7701995565;;
11739;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМАРТТЕЛЕКОМ";ООО "СМАРТТЕЛЕКОМ";7724797030;;
11740;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТРОНЕКС СЕТЕВЫЕ РЕШЕНИЯ";ООО "ИНТРОНЕКС СЕТЕВЫЕ РЕШЕНИЯ";5040132683;;
11741;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТОЧКАКОМ";ООО "ТОЧКАКОМ";9709084705;;
11742;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СКАЙ ТЕЛЕКОМ";ООО "СКАЙ ТЕЛЕКОМ";2308190284;;
11743;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КОНСАЛТИНФОМЕНЕДЖМЕНТ";ООО"КИМ";2634046023;;
11744;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МИРКОНТАКТ";ООО "МИРКОНТАКТ";0274945565;;
11745;Индивидуальный предприниматель МЕДВЕДЕВА ИРИНА ФЕДОРОВНА;Индивидуальный предприниматель МЕДВЕДЕВА ИРИНА ФЕДОРОВНА;772996129813;;
11746;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТАЙМ ТЕЛЕКОМ";ООО "ТТ";7705524550;;
11747;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕМАТИКАНЭТ";ООО "ТЕЛЕМАТИКАНЭТ";3328476075;;
11748;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЛАЙННЭТ";ООО "ЛАЙННЭТ";5036120290;;
11750;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЕВРОСТАНДАРТ";ООО "ЕВРОСТАНДАРТ";7717668387;;
11751;АКЦИОНЕРНОЕ ОБЩЕСТВО "КОМПАНИЯ ТЕХНОПОЛ";АО "КОМПАНИЯ ТЕХНОПОЛ";5906005208;;
11752;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФРЕШТЕЛ-РЕГИОНЫ-3";ООО "ФРЕШТЕЛ-РЕГИОНЫ-3";9705140691;;
11753;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УЛЬТРА-ТЕЛЕКОМ";ООО "УЛЬТРА-ТЕЛЕКОМ";5030053930;;
11754;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  "СВЯЗЬ ИНТЕЛКОМ";ООО  "СВЯЗЬ ИНТЕЛКОМ";7703330990;;
11755;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АС ТЕЛЕКОМ";ООО "АС ТЕЛЕКОМ";9702018774;;
11756;Индивидуальный предприниматель КОБЗЕВ АЛЕКСАНДР ВИКТОРОВИЧ;Индивидуальный предприниматель КОБЗЕВ АЛЕКСАНДР ВИКТОРОВИЧ;650902733501;;
11757;Индивидуальный предприниматель СКЛЯР АЛЕКСАНДР АНАТОЛЬЕВИЧ;Индивидуальный предприниматель СКЛЯР АЛЕКСАНДР АНАТОЛЬЕВИЧ;254006202015;;
11758;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АЙТИЭН ТЕЛЕКОММУНИКЕЙШНС";ООО "АЙТИЭН ТЕЛЕКОММУНИКЕЙШНС";9703047464;;
11759;Индивидуальный предприниматель НИКОЛАЕВ АНДРЕЙ ЮРЬЕВИЧ;Индивидуальный предприниматель НИКОЛАЕВ АНДРЕЙ ЮРЬЕВИЧ;780243611185;;
11760;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГОРОД ТЕЛЕКОМ";ООО "ГОРОД ТЕЛЕКОМ";7724493152;;
11761;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "О1 ПЛЮС";ООО "О1 ПЛЮС";9705181480;;
11762;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИТ-ТЕХНОЛОГИИ";ООО "ИТ-ТЕХНОЛОГИИ";7817122880;;
11763;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "211.РУ";ООО  "211.РУ";9725075761;;
11764;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИТ-АПГРЕЙД";ООО "ИТ-АПГРЕЙД";7839108520;;
11765;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КРАСТЕЛЕКОМСЕРВИС";ООО "КРАСТЕЛЕКОМСЕРВИС";2466020800;;
11766;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИСТЕМАТИКА";ООО "СИСТЕМАТИКА";7701187409;;
11767;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РТЕЛ";ООО "РТЕЛ";7703797840;;
11768;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "САТЕЛКОМ-ДВ";ООО "САТЕЛКОМ-ДВ";2723123008;;
11769;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕЛОГИКА";ООО «ТЕЛЕЛОГИКА»;9725099547;;
11770;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АР ЛЕЙБЛ";ООО "АР ЛЕЙБЛ";7710492328;;
11771;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЭК ИНФОРМ";ООО "ТЭК ИНФОРМ";7729448202;;
11772;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРАЙМНЕТ";ООО "ПРАЙМНЕТ";9724073105;;
11773;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СВЯЗЬ-М";ООО "СВЯЗЬ-М";7725414114;;
11774;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИ-АЙ-ТИВИ";ООО "СИ-АЙ-ТИВИ";5038095473;;
11775;АКЦИОНЕРНОЕ ОБЩЕСТВО "ПРАЙМ-МЕДИА";АО "ПРАЙМ-МЕДИА";7731275469;;
11776;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АЙПИЛЬСИН-РИТЕЙЛ";ООО "АЙПИЛЬСИН-РИТЕЙЛ";5024143303;;
11777;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "САТУРН ТЕЛЕКОМ";ООО "САТУРН ТЕЛЕКОМ";2539116552;;
11778;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КИБЕР-ТЕЛЕКОМ";ООО "КИБЕР-ТЕЛЕКОМ";3702651560;;
11779;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СПОТ ТЕЛЕКОМ";ООО "СПОТ ТЕЛЕКОМ";9703123059;;
11780;АКЦИОНЕРНОЕ ОБЩЕСТВО "ЦИФРАБИТ";АО "ЦИФРАБИТ";7733369842;;
11781;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЛИНК 37";ООО "ЛИНК 37";9703127134;;
11782;Индивидуальный предприниматель САВЧЕНКО ВЛАДИМИР ВЛАДИМИРОВИЧ;ИП САВЧЕНКО В. В.;616613827298;;
11783;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КС-ТРИЛАЙН";ООО «КС-ТРИЛАЙН»;6168103470;;
11784;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНДУСТРОНИК-СЕРВИС";ООО "ИНДУСТРОНИК-СЕРВИС";4345293676;;
11785;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "БЕНЕТ";ООО "БЕНЕТ";7452071232;;
11786;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ-ЛАНГЕПАС";ООО "ТЕЛЕКОМ-ЛАНГЕПАС";8607013125;;
11787;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СЕТИ ВЕБА";ООО  "СЕТИ ВЕБА";7838367867;;
11788;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЭРА-ГЛОНАСС";ООО  "ЭРА-ГЛОНАСС";7820045097;;
11789;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УРБАНОМИКА";ООО "УРБАНОМИКА";7727613193;;
11790;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НАУЧНО-ПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ "МИСТ";ООО "НПП "МИСТ";9204011688;;
11791;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ОКРУГТЕЛЕКОМ";ООО "ОКРУГТЕЛЕКОМ";5047067426;;
11793;АКЦИОНЕРНОЕ ОБЩЕСТВО "САТИССВЯЗЬ";АО "САТИССВЯЗЬ";7713682662;;
11794;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МАСТЕР ТЕЛЕКОМ";ООО "МАСТЕР ТЕЛЕКОМ";7708826943;;
11795;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ХАЙЛИНК";ООО "ХАЙЛИНК";3849038095;;
11796;АКЦИОНЕРНОЕ ОБЩЕСТВО "ЧЕРЕПОВЕЦ ТЕЛЕКОМ";АО "ЧЕРЕПОВЕЦ ТЕЛЕКОМ";3528293632;;
11797;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЕДИНАЯ СВЯЗЬ+";ООО "ЕДИНАЯ СВЯЗЬ+";6450946053;;
11798;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СОЛИДНЕТ";ООО "СОЛИДНЕТ";7801489964;;
11799;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЛАЙТ ГРУП";ООО "ЛАЙТ ГРУП";7719893620;;
11800;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  "АЛЬФА-СТК";ООО  "АЛЬФА-СТК";2014255901;;
11801;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ВИДЕОЛАЙН";ООО "ВИДЕОЛАЙН";1516609084;;
11802;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СОЛНЦЕ ТВ";ООО "СОЛНЦЕ ТВ";6501258731;;
11803;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФЛАТ";ООО "ФЛАТ";7705121991;;
11804;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УЛЬТРА ТЕЛЕКОМ";ООО "УЛЬТРА ТЕЛЕКОМ";7805660073;;
11805;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИСАТЕЛ";ООО "ИСАТЕЛ";7701344620;;
11806;ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ВЫЧИСЛИТЕЛЬНЫЙ ЦЕНТР ЯКУТАВИА";ОАО "ВЦ ЯКУТАВИА";1435017153;;
11807;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "БАЙТ 21 ВЕК";ООО "БАЙТ 21 ВЕК";5027261841;;
11808;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЗВОНИ ДОМОЙ";ООО "ЗВОНИ ДОМОЙ";7731283131;;
11809;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕПОРТ-СЕРВИС РЕГИОНЫ";ООО "ТСР";7709938745;;
11810;Индивидуальный предприниматель ТВЕРДОХЛЕБ ДМИТРИЙ АЛЕКСЕЕВИЧ;Индивидуальный предприниматель ТВЕРДОХЛЕБ ДМИТРИЙ АЛЕКСЕЕВИЧ;771574164529;;
11811;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АКСИОМА-ТЕЛ";ООО "АКСИОМА-ТЕЛ";7811748223;;
11814;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЮГСЕЛЬХОЗ";ООО "ЮГСЕЛЬХОЗ";0816001584;;
11815;АКЦИОНЕРНОЕ ОБЩЕСТВО "ИНТЕРСВЯЗЬ";АО "ИНТЕРСВЯЗЬ";7453032028;;
11817;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УРАЛЬСКАЯ СОТОВАЯ КОМПАНИЯ";ООО "УРАЛЬСКАЯ СОТОВАЯ КОМПАНИЯ";6671295473;;
11818;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ "КОЛОКОЛ";ООО "НПО "КОЛОКОЛ";5260361329;;
11819;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФРЕШТЕЛ-РЕГИОНЫ-4";ООО "ФРЕШТЕЛ-РЕГИОНЫ-4";9705140701;;
11820;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНФОБИП";ООО "ИНФОБИП";7703673690;;
11821;АКЦИОНЕРНОЕ ОБЩЕСТВО "МС-СПЕЦТЕЛЕКОМ";АО "МС-СПЕЦТЕЛЕКОМ";6316066111;;
11822;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "САХА-БЕЛКОМ";ООО "САХА-БЕЛКОМ";6319072924;;
11823;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АКТИВНЫЕ БИЗНЕС СИСТЕМЫ";ООО "АБ-СИСТЕМС";7810026088;;
11824;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СЕВЕРО-ЗАПАДНАЯ РАДИОСЕТЬ";ООО "СЕВЕРО-ЗАПАДНАЯ РАДИОСЕТЬ";7802696515;;
11825;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЮНИТЕЛ";ООО "ЮНИТЕЛ";5904201119;;
11826;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЛЕГИОН ПРО";ООО "ЛЕГИОН ПРО";7718799030;;
11827;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ВР ТЕХНОЛОГИИ";ООО "ВР ТЕХНОЛОГИИ";7726478495;;
11828;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕНЕТ";ООО "ТЕЛЕНЕТ";7707462186;;
11829;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МАСТЕР КОММУНИКАЦИЙ";ООО "МАСТЕР КОММУНИКАЦИЙ";7719433408;;
11830;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НЕВАЛИНК ТЕЛЕКОМ";ООО "НЕВАЛИНК ТЕЛЕКОМ";7804413280;;
11831;Индивидуальный предприниматель ПЕТРУШОВ АЛЕКСАНДР ГИЛЕНОВИЧ;Индивидуальный предприниматель ПЕТРУШОВ АЛЕКСАНДР ГИЛЕНОВИЧ;650117144605;;
11832;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИТ-СИСТЕМЫ";ООО "ИТ-СИСТЕМЫ";9704065025;;
11833;Индивидуальный предприниматель КРИВЕЦ СЕРГЕЙ СЕРГЕЕВИЧ;Индивидуальный предприниматель КРИВЕЦ СЕРГЕЙ СЕРГЕЕВИЧ;253908829500;;
11834;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "САТИС РЕГИОН";ООО "САТИС РЕГИОН";2725100045;;
11835;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "САН ТЕЛЕКОМ";ООО "САН ТЕЛЕКОМ";7802926550;;
11836;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРОМЭКСПО";ООО "ПРОМЭКСПО";7705684521;;
11838;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНАТЕЛ";ООО "ИНАТЕЛ";9102212184;;
11839;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АНТАЛЕКС";ООО "АНТАЛЕКС";7726681828;;
11840;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЦРМ.ЛИДС";ООО "ЦРМ.ЛИДС";6319239348;;
11841;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИСТЕМА ТЕЛЕКОМ";ООО "СИСТЕМА ТЕЛЕКОМ";9728070899;;
11842;Индивидуальный предприниматель ХИСАМУТДИНОВА РУФИНА РОБЕРТОВНА;ИП ХИСАМУТДИНОВА Р. Р.;650702826607;;
11843;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАБ ТЕХНОЛОГИИ";ООО "ГАБ ТЕХНОЛОГИИ";7720445581;;
11844;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МАКСКОМ-СЕРВИС";ООО «МАКСКОМ-СЕРВИС»;7806503154;;
11845;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СДС ФЬЮЖН";ООО "СДС ФЬЮЖН";9723083301;;
11847;Индивидуальный предприниматель ЧЕРКАСОВ ЮРИЙ СЕРГЕЕВИЧ;Индивидуальный предприниматель ЧЕРКАСОВ ЮРИЙ СЕРГЕЕВИЧ;910200332117;;
11848;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НОВОФОН-ОПЕРАТОР СВЯЗИ";ООО "НОВОФОН-ОС";9703126821;;
11849;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АМХ ТЕЛЕКОМ";ООО "АМХ ТЕЛЕКОМ";9703117418;;
11850;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕТЕРРА";ООО "ТЕЛЕТЕРРА";5020089359;;
11851;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КРЫМСКАЯ ТЕЛЕФОННАЯ КОМПАНИЯ";ООО "КРЫМТЕЛЕКОМ";9102016870;;
11852;АКЦИОНЕРНОЕ ОБЩЕСТВО "САТИС-ТЛ-94";АО "САТИС-ТЛ-94";7710038932;;
11853;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СЮЗЕРЕН-М";ООО "СЮЗЕРЕН-М";7730150040;;
11854;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СКАЙРИВЕР";ООО "СКАЙРИВЕР";9703123404;;
11855;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГЛОБАЛТЕЛЕКОМСТРОЙ"(7728696876);ООО "ГТС";7728696876;;
11856;АКЦИОНЕРНОЕ ОБЩЕСТВО "ОРИГИНАЛ";АО "ОРИГИНАЛ";7724728510;;
11857;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ ОДИН";ООО "ТЕЛЕКОМ ОДИН";9728090782;;
11858;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КОНТЕНТУМ-ЗАПАД";ООО "КОНТЕНТУМ-ЗАПАД";5012062642;;
11859;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СЕРВИС СВЯЗИ "ЛОГИННЕТ";ООО "ЛОГИННЕТ";7810392542;;
11860;АКЦИОНЕРНОЕ ОБЩЕСТВО "ИНКОМА";АО "ИНКОМА";7714086623;;
11861;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МАКСИМУМ";ООО "МАКСИМУМ";7203427802;;
11862;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРОНЕТ";ООО "ПРОНЕТ";9725007401;;
11863;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТАНДАРТ СТРОЙ ТЕЛЕКОМ";ООО "СТАНДАРТ СТРОЙ ТЕЛЕКОМ";1435358844;;
11864;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДОМАШНИЙ ИНТЕРНЕТ";ООО "ДОМАШНИЙ ИНТЕРНЕТ";7810052747;;
11865;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРОНЕТ";ООО "ПРОНЕТ";9710098798;;
11866;АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ "РЕГИОНАЛЬНЫЙ ЦЕНТР НАУЧНЫХ И СОЦИАЛЬНЫХ ПРОЕКТОВ "ЯКУТИЯ-2022";АНО "ЯКУТИЯ-2022";1435307617;;
11868;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СВЯЗЬСТРОЙСЕРВИС";ООО "СВЯЗЬСТРОЙСЕРВИС";0278955437;;
